rating,review,augmented
3,"Bought this because of the weight, I am FM not strong with some health problems. Wished I got a different one that was almost the same weight. Size is what I expected. Easy to use. Big problem is that the glass turntable keeps popping off. Even weight on plate, plate not heavy, not interfering with it turning. Still pops off. Works with small item that is in the middle of turntable. Went to defrost chicken cutlets and had to do one at a time.  Those reasons why I put one star on easy to use and 3 stars of overall rating.",False
3,"Bought this because of the weight, I am FM not strong with some health problems. Wished I got a different",True
3,one that was almost the same weight. Size is what I expected. Easy to use. Big problem is that the,True
3,"glass turntable keeps popping off. Even weight on plate, plate not heavy, not interfering with it turning. Still pops off.",True
3,Works with small item that is in the middle of turntable. Went to defrost chicken cutlets and had to do,True
3,one at a time. Those reasons why I put one star on easy to use and 3 stars of overall,True
3,"one that was almost the same weight. Size is what I expected. Easy to use. Big problem is that the Bought this because of the weight, I am FM not strong with some health problems. Wished I got a different Works with small item that is in the middle of turntable. Went to defrost chicken cutlets and had to do glass turntable keeps popping off. Even weight on plate, plate not heavy, not interfering with it turning. Still pops off. rating. one at a time. Those reasons why I put one star on easy to use and 3 stars of overall",True
2,"It's very light, so when you push the bar to open it the whole thing moves back. Also it is not airtight. Found a spider I inside, and another between the glass and the digital numbers.",False
2,"It's very light, so when you push the bar to open it the whole thing moves back. Also it is",True
2,"not airtight. Found a spider I inside, and another between the glass and the digital numbers.",True
2,"not airtight. Found a spider I inside, and another between the glass and the digital numbers. It's very light, so when you push the bar to open it the whole thing moves back. Also it is",True
3,To much trouble to send bk so I will use it w/o the 7 button,False
3,To much trouble to send bk so I will use it w/o the 7 button,True
3,To much trouble to send bk so I will use it w/o the 7 button,True
2,I bought this for my mom as a gift to replace her old microwave and she is so disappointed. It's hard to open and not as user friendly as the one she owned before.,False
2,I bought this for my mom as a gift to replace her old microwave and she is so disappointed. It's,True
2,hard to open and not as user friendly as the one she owned before.,True
2,hard to open and not as user friendly as the one she owned before. I bought this for my mom as a gift to replace her old microwave and she is so disappointed. It's,True
3,"It’s ok, but the buttons are really difficult to press and they’re mostly unresponsive unless I push super hard which is not convenient and makes it difficult to use.",False
3,"It’s ok, but the buttons are really difficult to press and they’re mostly unresponsive unless I push super hard which",True
3,is not convenient and makes it difficult to use.,True
3,"is not convenient and makes it difficult to use. It’s ok, but the buttons are really difficult to press and they’re mostly unresponsive unless I push super hard which",True
1,"Worked for about one year. Heating a slice of pizza one day sparks and fire shot out of microwave. We unplugged it and tried to get Black and Decker/Midea to honor the two year warranty but they are giving us the run around and then radio silence. If you are looking for a good microwave, don’t buy this one. Of note: we kept the microwave very clean!",False
1,Worked for about one year. Heating a slice of pizza one day sparks and fire shot out of microwave. We,True
1,unplugged it and tried to get Black and Decker/Midea to honor the two year warranty but they are giving us,True
1,"the run around and then radio silence. If you are looking for a good microwave, don’t buy this one. Of",True
1,note: we kept the microwave very clean!,True
1,"unplugged it and tried to get Black and Decker/Midea to honor the two year warranty but they are giving us Worked for about one year. Heating a slice of pizza one day sparks and fire shot out of microwave. We note: we kept the microwave very clean! the run around and then radio silence. If you are looking for a good microwave, don’t buy this one. Of",True
2,This takes 2x the time to warm food. It’s very weak. Regret purchasing!!!,False
2,This takes 2x the time to warm food. It’s very weak. Regret purchasing!!!,True
2,This takes 2x the time to warm food. It’s very weak. Regret purchasing!!!,True
1,"I live in an apartment that does not come with a microwave so I bought this to have one. It fit perfectly in my kitchen and worked pretty well. Unfortunately yesterday when I used it, after about 5 seconds I saw red flashes going off inside and it was smoking. Needless to say I needed to return it. That was pretty easy but that was Amazon and not the manufacturer. Pretty disappointed the purchase didn’t work out. I would not recommend this at all considering it is an electrical hazard.",False
1,I live in an apartment that does not come with a microwave so I bought this to have one. It,True
1,"fit perfectly in my kitchen and worked pretty well. Unfortunately yesterday when I used it, after about 5 seconds I",True
1,saw red flashes going off inside and it was smoking. Needless to say I needed to return it. That was,True
1,pretty easy but that was Amazon and not the manufacturer. Pretty disappointed the purchase didn’t work out. I would not,True
1,recommend this at all considering it is an electrical hazard.,True
1,"fit perfectly in my kitchen and worked pretty well. Unfortunately yesterday when I used it, after about 5 seconds I I live in an apartment that does not come with a microwave so I bought this to have one. It pretty easy but that was Amazon and not the manufacturer. Pretty disappointed the purchase didn’t work out. I would not saw red flashes going off inside and it was smoking. Needless to say I needed to return it. That was recommend this at all considering it is an electrical hazard.",True
1,"Terrible, underpowered microwave.  The keypad is the worst - you have to push keys down hard and sometimes they don’t work at all. Doesn’t fit a full plate even though that’s what the description says.  0 stars.",False
1,"Terrible, underpowered microwave. The keypad is the worst - you have to push keys down hard and sometimes they don’t",True
1,work at all. Doesn’t fit a full plate even though that’s what the description says. 0 stars.,True
1,"work at all. Doesn’t fit a full plate even though that’s what the description says. 0 stars. Terrible, underpowered microwave. The keypad is the worst - you have to push keys down hard and sometimes they don’t",True
3,"Low wattage of 700.  Timing buttons over 5 minutes don’t work. If cooking directions call for 7 minutes, you need to cook for 4 and then 3 minutes.  It was on sale for a reason.",False
3,"Low wattage of 700. Timing buttons over 5 minutes don’t work. If cooking directions call for 7 minutes, you need",True
3,to cook for 4 and then 3 minutes. It was on sale for a reason.,True
3,"to cook for 4 and then 3 minutes. It was on sale for a reason. Low wattage of 700. Timing buttons over 5 minutes don’t work. If cooking directions call for 7 minutes, you need",True
3,Bought for my son’s small kitchen space when my husband had to go live with him and cook for him after he lost the use of his right arm & hand and left arm in an accident and had so many other additional injuries that time to spend on cooking would be in short supply. It was the right size to fit in that small counter space but they had difficulty getting things to cook to hot enough to eat in a reasonable amount of time. So it didn’t really help as much as we were hoping. Now that my son only needs the bone grafts to heal in his arm abd then physical therapy and is otherwise functioning mostly on his own except driving he’s still not finding the microwave very practical.,False
3,Bought for my son’s small kitchen space when my husband had to go live with him and cook for him,True
3,after he lost the use of his right arm & hand and left arm in an accident and had so,True
3,many other additional injuries that time to spend on cooking would be in short supply. It was the right size,True
3,to fit in that small counter space but they had difficulty getting things to cook to hot enough to eat,True
3,in a reasonable amount of time. So it didn’t really help as much as we were hoping. Now that my,True
3,after he lost the use of his right arm & hand and left arm in an accident and had so Bought for my son’s small kitchen space when my husband had to go live with him and cook for him to fit in that small counter space but they had difficulty getting things to cook to hot enough to eat many other additional injuries that time to spend on cooking would be in short supply. It was the right size son only needs the bone grafts to heal in his arm abd then physical therapy and is otherwise functioning mostly in a reasonable amount of time. So it didn’t really help as much as we were hoping. Now that my on his own except driving he’s still not finding the microwave very practical.,True
3,"The microwave cooks fine.But the mechanical action of the ""push button door"" requires very hard thumb force and holding the whole unit in place with the other hand to stop it moving.  The latch is also Loud.The mechanical action of the keypad buttons is also difficult, requiring hard pressure and sliding the thumb around on the label to find the exact spot that will produce a Beep. It always takes several tries.Hence overall good as an oven, but not easy or pleasant to use.",False
3,"The microwave cooks fine.But the mechanical action of the ""push button door"" requires very hard thumb force and holding the",True
3,whole unit in place with the other hand to stop it moving. The latch is also Loud.The mechanical action of,True
3,"the keypad buttons is also difficult, requiring hard pressure and sliding the thumb around on the label to find the",True
3,"exact spot that will produce a Beep. It always takes several tries.Hence overall good as an oven, but not easy",True
3,or pleasant to use.,True
3,"whole unit in place with the other hand to stop it moving. The latch is also Loud.The mechanical action of The microwave cooks fine.But the mechanical action of the ""push button door"" requires very hard thumb force and holding the exact spot that will produce a Beep. It always takes several tries.Hence overall good as an oven, but not easy the keypad buttons is also difficult, requiring hard pressure and sliding the thumb around on the label to find the or pleasant to use.",True
2,"Okay, so yes, it is inexpensive, that's why I bought it mainly, but you know the saying, ""you get what you pay for"". It is so difficult to click open. I dread it every single time.Also, ever single time I put a TV type dinner in there and let's say the dinner says ""cook for 2 1/2 minutes"", well, I have to add at least another minute or TWO every single time or it is still cold in some parts. That can be dangerous with foods like chicken.  But it will warm your food and your water for coffee, hit two minutes for coffee. The biggest pain is that button to open it. I have to push sooo hard to get it to snap the door open and the oven slides backwards. I have this thing now where I hold on to the top of the oven while I push the latch button. That makes me say, buy the more expensive one and hope that it is more user friendly. It will be worth it.",False
2,"Okay, so yes, it is inexpensive, that's why I bought it mainly, but you know the saying, ""you get what",True
2,"you pay for"". It is so difficult to click open. I dread it every single time.Also, ever single time I",True
2,"put a TV type dinner in there and let's say the dinner says ""cook for 2 1/2 minutes"", well, I",True
2,have to add at least another minute or TWO every single time or it is still cold in some parts.,True
2,"That can be dangerous with foods like chicken. But it will warm your food and your water for coffee, hit",True
2,"you pay for"". It is so difficult to click open. I dread it every single time.Also, ever single time I Okay, so yes, it is inexpensive, that's why I bought it mainly, but you know the saying, ""you get what have to add at least another minute or TWO every single time or it is still cold in some parts. put a TV type dinner in there and let's say the dinner says ""cook for 2 1/2 minutes"", well, I two minutes for coffee. The biggest pain is that button to open it. I have to push sooo hard to That can be dangerous with foods like chicken. But it will warm your food and your water for coffee, hit on to the top of the oven while I push the latch button. That makes me say, buy the more get it to snap the door open and the oven slides backwards. I have this thing now where I hold expensive one and hope that it is more user friendly. It will be worth it.",True
3,Not worth the money for the size.,False
3,Not worth the money for the size.,True
3,Not worth the money for the size.,True
1,I had this microwave for years and then it broke so I bought a new one. I don’t know what the issue is but every time I use it - it gets a so much steam and condensation inside the microwave - which then quickly will mold if you don’t notice it and dry it right away.,False
1,I had this microwave for years and then it broke so I bought a new one. I don’t know what,True
1,the issue is but every time I use it - it gets a so much steam and condensation inside the,True
1,microwave - which then quickly will mold if you don’t notice it and dry it right away.,True
1,the issue is but every time I use it - it gets a so much steam and condensation inside the I had this microwave for years and then it broke so I bought a new one. I don’t know what microwave - which then quickly will mold if you don’t notice it and dry it right away.,True
2,"I donot like the face that part of this product does not work and I have no recourse, I have to buy another one.  that really sucks.",False
2,"I donot like the face that part of this product does not work and I have no recourse, I have",True
2,to buy another one. that really sucks.,True
2,"to buy another one. that really sucks. I donot like the face that part of this product does not work and I have no recourse, I have",True
2,"Ive had this microwave for less than 6 months and the door button has already stopped working. You have to really ""work""  the button and help the door open with other hand. Id like a refund/replacement.",False
2,Ive had this microwave for less than 6 months and the door button has already stopped working. You have to,True
2,"really ""work"" the button and help the door open with other hand. Id like a refund/replacement.",True
2,"really ""work"" the button and help the door open with other hand. Id like a refund/replacement. Ive had this microwave for less than 6 months and the door button has already stopped working. You have to",True
2,"This is such a wimpy microwave. Takes many, many more minutes to do things than my old one. It’s also small, but that was probably evident had I looked at the dimensions.",False
2,"This is such a wimpy microwave. Takes many, many more minutes to do things than my old one. It’s also",True
2,"small, but that was probably evident had I looked at the dimensions.",True
2,"small, but that was probably evident had I looked at the dimensions. This is such a wimpy microwave. Takes many, many more minutes to do things than my old one. It’s also",True
2,"Have owned this for a month and I use it a few times a week. It still functions but is nowhere near as powerful as it was a month ago. For example, frozen Costco burrito microwaved the same exact way every time, now I need to microwave the same burritos twice as long for them to cook fully. Other items also don’t cook the same anymore",False
2,Have owned this for a month and I use it a few times a week. It still functions but is,True
2,"nowhere near as powerful as it was a month ago. For example, frozen Costco burrito microwaved the same exact way",True
2,"every time, now I need to microwave the same burritos twice as long for them to cook fully. Other items",True
2,also don’t cook the same anymore,True
2,"nowhere near as powerful as it was a month ago. For example, frozen Costco burrito microwaved the same exact way Have owned this for a month and I use it a few times a week. It still functions but is also don’t cook the same anymore every time, now I need to microwave the same burritos twice as long for them to cook fully. Other items",True
2,Item was too small would not accommodate bacon cooker,False
2,Item was too small would not accommodate bacon cooker,True
2,Item was too small would not accommodate bacon cooker,True
3,It’s so light that when you push a control button it moves the thing further back on the shelf. Lol.,False
3,It’s so light that when you push a control button it moves the thing further back on the shelf. Lol.,True
3,It’s so light that when you push a control button it moves the thing further back on the shelf. Lol.,True
2,Product is totally wet inside with condensation after use,False
2,Product is totally wet inside with condensation after use,True
2,Product is totally wet inside with condensation after use,True
1,Microwave take forever to heat up food. It’s a good size for limited counter space but the usual 1minute 30 seconds will not do to heat any food. I sometimes have to double and triple heat food. Tried 2 minutes on a regular size plate and the food was still cold so I tried 2 minutes again and it was still cold so I tried again snd it eventually got warm. The power button doesn’t work on the one I got so there’s no adjusting or knowing what setting it’s on.,False
1,Microwave take forever to heat up food. It’s a good size for limited counter space but the usual 1minute 30,True
1,seconds will not do to heat any food. I sometimes have to double and triple heat food. Tried 2 minutes,True
1,on a regular size plate and the food was still cold so I tried 2 minutes again and it was,True
1,still cold so I tried again snd it eventually got warm. The power button doesn’t work on the one I,True
1,got so there’s no adjusting or knowing what setting it’s on.,True
1,seconds will not do to heat any food. I sometimes have to double and triple heat food. Tried 2 minutes Microwave take forever to heat up food. It’s a good size for limited counter space but the usual 1minute 30 still cold so I tried again snd it eventually got warm. The power button doesn’t work on the one I on a regular size plate and the food was still cold so I tried 2 minutes again and it was got so there’s no adjusting or knowing what setting it’s on.,True
1,Stopped working almost exactly 2 years after purchase (after being lightly used mostly for reheating). It replaced a small microwave that was many years old. I do not recommend this microwave.,False
1,Stopped working almost exactly 2 years after purchase (after being lightly used mostly for reheating). It replaced a small microwave,True
1,that was many years old. I do not recommend this microwave.,True
1,that was many years old. I do not recommend this microwave. Stopped working almost exactly 2 years after purchase (after being lightly used mostly for reheating). It replaced a small microwave,True
1,MIcrowave came with box destroyed and crayon marks covering inside of the box. Food stuck on the rotating tray and greasy fingerprins all over it! The back of the microwave is caved in and numerous dents on front and sides. The door..,False
1,MIcrowave came with box destroyed and crayon marks covering inside of the box. Food stuck on the rotating tray and,True
1,greasy fingerprins all over it! The back of the microwave is caved in and numerous dents on front and sides.,True
1,The door..,True
1,greasy fingerprins all over it! The back of the microwave is caved in and numerous dents on front and sides. MIcrowave came with box destroyed and crayon marks covering inside of the box. Food stuck on the rotating tray and The door..,True
1,I don't recommend this product the microwave doesn't cook food thoroughly and the middle of meals are left frozen,False
1,I don't recommend this product the microwave doesn't cook food thoroughly and the middle of meals are left frozen,True
1,I don't recommend this product the microwave doesn't cook food thoroughly and the middle of meals are left frozen,True
3,Very low wattage. Why can't the small microwaves have the same wattage as the bigger ones? I always have to guess on cooking times,False
3,Very low wattage. Why can't the small microwaves have the same wattage as the bigger ones? I always have to,True
3,guess on cooking times,True
3,guess on cooking times Very low wattage. Why can't the small microwaves have the same wattage as the bigger ones? I always have to,True
3,"The BLACK+DECKER EM720CB7 Digital Microwave Oven is a great option for small spaces. It's compact and fits easily on a countertop or in a cabinet. The digital display is easy to read and use, and the design is sleek and modern.However, I have noticed that the heating time is quite slow. It takes longer than expected to heat up even simple items like soup or leftovers. While this may not be a huge issue for some, it can be frustrating if you're in a hurry or have limited time. Overall, if you're looking for a microwave that is small and convenient, this is a good option. But if you prioritize speed and efficiency, you may want to consider other models.",False
3,The BLACK+DECKER EM720CB7 Digital Microwave Oven is a great option for small spaces. It's compact and fits easily on a,True
3,"countertop or in a cabinet. The digital display is easy to read and use, and the design is sleek and",True
3,"modern.However, I have noticed that the heating time is quite slow. It takes longer than expected to heat up even",True
3,"simple items like soup or leftovers. While this may not be a huge issue for some, it can be frustrating",True
3,"if you're in a hurry or have limited time. Overall, if you're looking for a microwave that is small and",True
3,"countertop or in a cabinet. The digital display is easy to read and use, and the design is sleek and The BLACK+DECKER EM720CB7 Digital Microwave Oven is a great option for small spaces. It's compact and fits easily on a simple items like soup or leftovers. While this may not be a huge issue for some, it can be frustrating modern.However, I have noticed that the heating time is quite slow. It takes longer than expected to heat up even convenient, this is a good option. But if you prioritize speed and efficiency, you may want to consider other models. if you're in a hurry or have limited time. Overall, if you're looking for a microwave that is small and",True
1,"I dont understand.. This is the second time I get it delivered, Fist time came all broken, even with trash in the box. I return it and I just received a ""new one today ""  and it is also damaged.  What a waste of money . I will definitely not buy it again...",False
1,"I dont understand.. This is the second time I get it delivered, Fist time came all broken, even with trash",True
1,"in the box. I return it and I just received a ""new one today "" and it is also damaged.",True
1,What a waste of money . I will definitely not buy it again...,True
1,"in the box. I return it and I just received a ""new one today "" and it is also damaged. I dont understand.. This is the second time I get it delivered, Fist time came all broken, even with trash What a waste of money . I will definitely not buy it again...",True
1,Even at 100% power it takes twice as long to cook everything and is so small a dinner plate doesn't fit.,False
1,Even at 100% power it takes twice as long to cook everything and is so small a dinner plate doesn't,True
1,fit.,True
1,fit. Even at 100% power it takes twice as long to cook everything and is so small a dinner plate doesn't,True
2,I knew .7 cu ft would be small but this sucker is tiny. Anything larger than a saucer wont fit/spin on the microwave plate. Ended up sending it back.,False
2,I knew .7 cu ft would be small but this sucker is tiny. Anything larger than a saucer wont fit/spin,True
2,on the microwave plate. Ended up sending it back.,True
2,on the microwave plate. Ended up sending it back. I knew .7 cu ft would be small but this sucker is tiny. Anything larger than a saucer wont fit/spin,True
1,"I bought this to replace my current small microwave that would not fit my Dr. Brown bottle sterilizer.  Based on the published internal dimensions on the item description it should fit just fine with lots of spare room. “ Internal dimensions: 12.05” x 11.97” x 8.11” (W*D*H)  “. In fact the only way to fit the sterilizer is to remove the carosel plate and angle it in just right.  The actual door opening is only 11” wide x 6 7/8” high. If the carosel is installed it’s only about 6 1/4” high.  Depth is only 10 1/4”.  Note there is a bump back in the back and the side but still nowhere near the advertised interior dimensions.  This is very disappointing when you are buying it to fit specific items.  Please include accurate dimensions.  Tell people the real product interior dimensions  11” wide x 6 1/4” height x 10 1/4” depth!Update******Fire hazard-  now after less than two years it’s a fire hazard, it shorts, arch’s and smokes if you try to heat any frozen food in multiple known microwave safe containers.  Smoke and bright light emit from side panel as soon as you push start.  This item is a huge fire hazard!",False
1,I bought this to replace my current small microwave that would not fit my Dr. Brown bottle sterilizer. Based on,True
1,the published internal dimensions on the item description it should fit just fine with lots of spare room. “ Internal,True
1,dimensions: 12.05” x 11.97” x 8.11” (W*D*H) “. In fact the only way to fit the sterilizer is to remove,True
1,the carosel plate and angle it in just right. The actual door opening is only 11” wide x 6 7/8”,True
1,high. If the carosel is installed it’s only about 6 1/4” high. Depth is only 10 1/4”. Note there is,True
1,"the published internal dimensions on the item description it should fit just fine with lots of spare room. “ Internal I bought this to replace my current small microwave that would not fit my Dr. Brown bottle sterilizer. Based on the carosel plate and angle it in just right. The actual door opening is only 11” wide x 6 7/8” dimensions: 12.05” x 11.97” x 8.11” (W*D*H) “. In fact the only way to fit the sterilizer is to remove a bump back in the back and the side but still nowhere near the advertised interior dimensions. This is very high. If the carosel is installed it’s only about 6 1/4” high. Depth is only 10 1/4”. Note there is dimensions 11” wide x 6 1/4” height x 10 1/4” depth!Update******Fire hazard- now after less than two years it’s a disappointing when you are buying it to fit specific items. Please include accurate dimensions. Tell people the real product interior containers. Smoke and bright light emit from side panel as soon as you push start. This item is a huge fire hazard, it shorts, arch’s and smokes if you try to heat any frozen food in multiple known microwave safe fire hazard!",True
1,I've had this microwave since approximately the end of January 2023 and can no longer use it because it has an electrical burning smell when used. Of course the return window has closed as well.,False
1,I've had this microwave since approximately the end of January 2023 and can no longer use it because it has,True
1,an electrical burning smell when used. Of course the return window has closed as well.,True
1,an electrical burning smell when used. Of course the return window has closed as well. I've had this microwave since approximately the end of January 2023 and can no longer use it because it has,True
3,So light I have to use a teflon dish drainer under it to keep it from scooting around when I close the door.  No light on face to show numbers when using it when light is low in room.  Other than that it works as any 700 watt should.,False
3,So light I have to use a teflon dish drainer under it to keep it from scooting around when I,True
3,close the door. No light on face to show numbers when using it when light is low in room. Other,True
3,than that it works as any 700 watt should.,True
3,close the door. No light on face to show numbers when using it when light is low in room. Other So light I have to use a teflon dish drainer under it to keep it from scooting around when I than that it works as any 700 watt should.,True
2,I previously owned an Amazon basics microwave that was perfect. I would type in times like 99 and 20 all the time. With this microwave you have to first press the time cook button before you can enter in the time. just annoying extra step. And the buttons are less sensitive than the previous microwave I own so you really have to press them firmly.,False
2,I previously owned an Amazon basics microwave that was perfect. I would type in times like 99 and 20 all,True
2,the time. With this microwave you have to first press the time cook button before you can enter in the,True
2,time. just annoying extra step. And the buttons are less sensitive than the previous microwave I own so you really,True
2,have to press them firmly.,True
2,the time. With this microwave you have to first press the time cook button before you can enter in the I previously owned an Amazon basics microwave that was perfect. I would type in times like 99 and 20 all have to press them firmly. time. just annoying extra step. And the buttons are less sensitive than the previous microwave I own so you really,True
1,The worst microwave I have ever had. The ventilation does not work right and the condensation is beyond excessive. I almost burned my hand on hot water dripping from the roof. I contacted the company and got passed from person to person. I supplied all the documentation they asked. They told me it is NORMAL. Far from it. DO NOT BUY THIS.,False
1,The worst microwave I have ever had. The ventilation does not work right and the condensation is beyond excessive. I,True
1,almost burned my hand on hot water dripping from the roof. I contacted the company and got passed from person,True
1,to person. I supplied all the documentation they asked. They told me it is NORMAL. Far from it. DO NOT,True
1,BUY THIS.,True
1,almost burned my hand on hot water dripping from the roof. I contacted the company and got passed from person The worst microwave I have ever had. The ventilation does not work right and the condensation is beyond excessive. I BUY THIS. to person. I supplied all the documentation they asked. They told me it is NORMAL. Far from it. DO NOT,True
2,"too dam small, this will suspend all buying from AMAZON",False
2,"too dam small, this will suspend all buying from AMAZON",True
2,"too dam small, this will suspend all buying from AMAZON",True
2,"First impression: looks good, the controls are easy to use, the price is low.But... it has some problems. It doesn't cook evenly. The first thing I tried, was a frozen Burrito. After 2 minutes I could see cheese melting out of the ends. Nothing unusual with that.  After I cut into it, I found the center, was still frozen.Granted, this is a low power oven, so I gave it another 30 Seconds. But still the center was frozen and the ends were very hot.I gave it away and bought a GE that was a little bigger and has more power.",False
2,"First impression: looks good, the controls are easy to use, the price is low.But... it has some problems. It doesn't",True
2,"cook evenly. The first thing I tried, was a frozen Burrito. After 2 minutes I could see cheese melting out",True
2,"of the ends. Nothing unusual with that. After I cut into it, I found the center, was still frozen.Granted, this",True
2,"is a low power oven, so I gave it another 30 Seconds. But still the center was frozen and the",True
2,ends were very hot.I gave it away and bought a GE that was a little bigger and has more power.,True
2,"cook evenly. The first thing I tried, was a frozen Burrito. After 2 minutes I could see cheese melting out First impression: looks good, the controls are easy to use, the price is low.But... it has some problems. It doesn't is a low power oven, so I gave it another 30 Seconds. But still the center was frozen and the of the ends. Nothing unusual with that. After I cut into it, I found the center, was still frozen.Granted, this ends were very hot.I gave it away and bought a GE that was a little bigger and has more power.",True
2,We used it to make popcorn using the icon for popcorn but it didn’t pop most of it so we add 30 second and it burned it. It makes uncomfortable noise,False
2,We used it to make popcorn using the icon for popcorn but it didn’t pop most of it so we,True
2,add 30 second and it burned it. It makes uncomfortable noise,True
2,add 30 second and it burned it. It makes uncomfortable noise We used it to make popcorn using the icon for popcorn but it didn’t pop most of it so we,True
3,"I had a tough time finding a space where this microwave could sit because the electric cord/plug is very big and bulky, in comparison to the size of the appliance.  The microwave, itself, met my expectation on size, but I had no clue that the cord/plug would be as bulky (large) as it is/sticks out as far as it does - which precludes me from placing it in a small corner location. Unfortunately, I can't return it because the box in which it arrived was ""soiled"" by painters, or I would not have kept it.",False
3,I had a tough time finding a space where this microwave could sit because the electric cord/plug is very big,True
3,"and bulky, in comparison to the size of the appliance. The microwave, itself, met my expectation on size, but I",True
3,had no clue that the cord/plug would be as bulky (large) as it is/sticks out as far as it does,True
3,"- which precludes me from placing it in a small corner location. Unfortunately, I can't return it because the box",True
3,"in which it arrived was ""soiled"" by painters, or I would not have kept it.",True
3,"and bulky, in comparison to the size of the appliance. The microwave, itself, met my expectation on size, but I I had a tough time finding a space where this microwave could sit because the electric cord/plug is very big - which precludes me from placing it in a small corner location. Unfortunately, I can't return it because the box had no clue that the cord/plug would be as bulky (large) as it is/sticks out as far as it does in which it arrived was ""soiled"" by painters, or I would not have kept it.",True
1,"It is supposed to be the best microwave??!! In my opinion, it is the worst. It does not warm up the food. Turntable works when it wants to. I do not have the original box. I can not return it. I am very unhappy. Stay away from this one.",False
1,"It is supposed to be the best microwave??!! In my opinion, it is the worst. It does not warm up",True
1,the food. Turntable works when it wants to. I do not have the original box. I can not return it.,True
1,I am very unhappy. Stay away from this one.,True
1,"the food. Turntable works when it wants to. I do not have the original box. I can not return it. It is supposed to be the best microwave??!! In my opinion, it is the worst. It does not warm up I am very unhappy. Stay away from this one.",True
3,"It may be exactly as advertised -- I don't know. However, it is smaller than I realized it would be, and I can no longer use my microwave popcorn maker (a fancy bowl) to make popcorn. Back to the stove to make popcorn!",False
3,"It may be exactly as advertised -- I don't know. However, it is smaller than I realized it would be,",True
3,and I can no longer use my microwave popcorn maker (a fancy bowl) to make popcorn. Back to the stove,True
3,to make popcorn!,True
3,"and I can no longer use my microwave popcorn maker (a fancy bowl) to make popcorn. Back to the stove It may be exactly as advertised -- I don't know. However, it is smaller than I realized it would be, to make popcorn!",True
2,"This works and that's about it.  I bought it because it fits the space and my Sharp wore out after 2 million uses...and they don't make that model any longer :(  This heats but is a crappy machine, a million functions but hard to use, figure out and NOT NECESSARY, just need it to reheat & heat food, oh and did I mention how loud it is?  Just and added perk... NOT!  Buy a  SHARP or TOSHIBA and get better quality, might cost more but it's worth it!!!",False
2,This works and that's about it. I bought it because it fits the space and my Sharp wore out after,True
2,"2 million uses...and they don't make that model any longer :( This heats but is a crappy machine, a million",True
2,"functions but hard to use, figure out and NOT NECESSARY, just need it to reheat & heat food, oh and",True
2,did I mention how loud it is? Just and added perk... NOT! Buy a SHARP or TOSHIBA and get better,True
2,"quality, might cost more but it's worth it!!!",True
2,"2 million uses...and they don't make that model any longer :( This heats but is a crappy machine, a million This works and that's about it. I bought it because it fits the space and my Sharp wore out after did I mention how loud it is? Just and added perk... NOT! Buy a SHARP or TOSHIBA and get better functions but hard to use, figure out and NOT NECESSARY, just need it to reheat & heat food, oh and quality, might cost more but it's worth it!!!",True
1,"The BLACK+DECKER Digital Microwave Oven is a sleek addition to my kitchen with its modern design. Its digital interface is user-friendly and makes heating food a breeze. The variety of power settings allows for precise control over cooking, which is great for someone like me who appreciates a well-cooked meal. The size is perfect for my countertop, and it’s easy to clean. I was really looking forward to using the BLACK+DECKER Digital Microwave Oven, but unfortunately, it never arrived. My experience with Amazon's customer service while trying to resolve the delivery issue was less than satisfactory. It took quite a while and several exchanges to reach a resolution, which was not in my favor as they denied a full refund for unclear reasons. It's unfortunate as I had high hopes for this purchase and the support from Amazon. Overall, it is a functional and aesthetically pleasing appliance that lives up to its brand's reputation.",False
1,The BLACK+DECKER Digital Microwave Oven is a sleek addition to my kitchen with its modern design. Its digital interface is,True
1,"user-friendly and makes heating food a breeze. The variety of power settings allows for precise control over cooking, which is",True
1,"great for someone like me who appreciates a well-cooked meal. The size is perfect for my countertop, and it’s easy",True
1,"to clean. I was really looking forward to using the BLACK+DECKER Digital Microwave Oven, but unfortunately, it never arrived. My",True
1,experience with Amazon's customer service while trying to resolve the delivery issue was less than satisfactory. It took quite a,True
1,"user-friendly and makes heating food a breeze. The variety of power settings allows for precise control over cooking, which is The BLACK+DECKER Digital Microwave Oven is a sleek addition to my kitchen with its modern design. Its digital interface is to clean. I was really looking forward to using the BLACK+DECKER Digital Microwave Oven, but unfortunately, it never arrived. My great for someone like me who appreciates a well-cooked meal. The size is perfect for my countertop, and it’s easy while and several exchanges to reach a resolution, which was not in my favor as they denied a full refund experience with Amazon's customer service while trying to resolve the delivery issue was less than satisfactory. It took quite a is a functional and aesthetically pleasing appliance that lives up to its brand's reputation. for unclear reasons. It's unfortunate as I had high hopes for this purchase and the support from Amazon. Overall, it",True
2,I've had it for about 6 months. The heating element is starting to go out.,False
2,I've had it for about 6 months. The heating element is starting to go out.,True
2,I've had it for about 6 months. The heating element is starting to go out.,True
