rating,review
3,Takes a really long time to heat up any food. Things that normally take 2-3 minutes tops takes 5 to 6 minutes.
4,"December 2022: After owning over six months, it's an ok microwave but takes longer to heat than the similar Panasonic from 11 years ago. Old microwave reheated just about anything in 30 seconds or less. This one takes at least 2 minutes for everything. I also notice more interference than usual with this microwave when I'm using bluetooth.***Note: Took 4 orders and 3 deliveries to receive one that wasn't damaged/clearly used and returned upon arrival***+can turn off all beeping which is the #1 reason I stick with Panasonic+even though I push the button as I close the door, closing the door isn't loud on its own+it's wide+looks ok+to be about 40lbs, it's pretty lightweight-The black finish leaves fingerprints galore after every use-it's tall enough but not as tall as the interior could be-buttons don't light up but I knew this going in-steam is a thing which makes it hard to see through the door-not a fan of the white light, it looks too dim compared to the yellow lighting that illuminates the whole interior-I saw all the complaints about having to press start after the +30 time setting and no one touch operation...I thought how lazy are these people. When you're accustomed to pressing a button and just going about your business, it takes some getting used to having to add an extra step. Not a deal breaker though-only time will tell but something tells me this won't last 10+ years like my previous Panasonic of a similar model"
3,"I had previously owned a small GE microwave that lasted a very long time and loved the size and features and durability.  When the time came to replace it I found this unit which was pretty much the same except with added features.  So I purchased it.  Well, it works fine but I literally have to pick up a flashlight and point it at the touchscreen in order to read the commands in order to run it.  This is RIDICULOUS.  I have undercabinet task lighting that is very bright but because the angle of this unit sticks out just past the edge of the cabinet the light beam just misses the screen and I cannot read it.  Unless I have all my overhead lights on I cannot read this unit.  So if someone wants to pop a microwave bag of popcorn in this or to warm up some water for tea or another hot beverage you need to go in with a miner's cap.  Most annoying thing to do with an appliance like this."
5,"Nice microwave, had to return because it was too small for what we needed"
2,"My 8 year old Panasonic died - much too soon.  My old Magic Chef has been in use for 15 years and is still going strong at my son's home.So I decided to shop for other makers and narrowed my search down to this highly rated Toshiba ML-EM34P(SS).Well, I just dropped it off at my local UPS Store for a return.  Here's why:Pros:++ Looks good++ It worksCons:-- Most of the time I just want to enter a specific cooking time and press start.The Panasonic defaults to this mode - you just enter the time and push start. This oven requires you to push ""Power Level"" twice (couldn't be more COUNTER intuitive!) and then enter the time and push start. Yes, it's usable -- but the feature used most should be the easiest to use rather than requiring extra button pushes.-- Door slams with a loud bang (seriously! Much louder than any other microwave oved I'd owned)-- Kitchen timer seems to be a handy feature - alas it only beeps once at the end of the countdown. Too easy to miss unless you're in the kitchen.  This is just silly.  Kitchen timers should keep beeping till you silence them!-- I didn't buy it for the WiFi / Alexa feature (I think it's just a silly gimmick!), but I wanted to give it a try, hoping I could get an alert on my phone at the end of the cycle.  Well, I couldn't get it to work. You need to download an app before you can integrate with Alexa (assuming you even have an Alexa speaker in the first place.) The app is the worse I have ever seen or tried to use.  It's only rated 2.2 on the Google store - and even that is too generous.  I couldn't get it to work.  You need to sign up for an account, but it kept nagging that my account is not registered when I later tried to log in.-- At the end of cycle the oven beeps, but again only once. A series of beeps would be much better for when you are in the next room."
5,Very nice works great
1,"Started making an awful noise after only a few months of use.  It frightens my dog.  Also, as others have mentioned, the plastic on the keypad has bubbled up and makes the whole appliance look cheap and obnoxious."
4,"I have purchased this product twice. It does take up some counter space, but is spacious and easy to use. I love the censor cook option and It is fantastic for defrosting meat enough to feed my family of 6. It has been an asset to my home. I would buy it again and again. The only drawback seems to be that with time, the door ceases the functionality of the microwave. It is likely a simple fix, but I chose to purchase the product again as opposed to investigating a solution to fix the old one."
5,Bought for our shop at work.Works great for our needs.
2,"I've had this oven for 3 weeks and on multiple occasions, when removing hot food from the oven the clear glass turntable platter is not seated firmly on the turning knob and it SLIPS. It moves around, even though the platter is aligned properly with the turning knob underneath. Today while heating a bowl of soup on a plate, while pulling the soup and plate out of the oven the turntable platter again slipped, resulting in piping hot soup sloshing out and spilling on my hand causing a 1st degree burn. I've have many models of microwaves over the years and none of them had a turntable that came loose when placing or removing food. This design has the potential of seriously scalding someone."
1,"The media could not be loaded.Not even 6 full days of having this microwave and the light starts flickering. According to the manufacturer there is no troubleshooting for this. Have to go though the stress of returning and going without a microwave for probably a week while I wait for a refund. This is the third microwave I've gotten off amazon that I've had to return, albiet this is the first farberware."
2,The dials are very difficult when you press them in the whole microwave moves
1,We thought this product would be the answer to our counter space dilemma but turned out to be a terrible product. It is not easy to use and stopped working in less than 3 months. Only have 30 days to return.
1,"Package was not damaged, however, whomever packaged this microwave paid no attention to the obvious bent door frame, bent frame behind the door, crushed and jammed Upper door switch, and the skewed and crooked touch pad installation.  It would not start and could not start based on the assembly. Worse I’ve ever seen in a supposedly “from the factory” product.  I packed it up and sent it back immediately.  No one should ever receive a product so poorly presented.  It seems they wanted the crappiest rating ever.  I’d give it a negative rating if it was possible.Greg"
3,The most obvious thing was noise coming from the right side when the microwave was running.  I opened the case and repositioned the fan cowl.  It has been ok for a couple of days.  The continuing aggravation is the keypad.  The buttons are hard to push.  They are sensitive to position and press firmness.  I had an old microwave that lasted 25 years.  It was easy to use.  Key time and press start.  Big buttons.  Oh well...
2,"So I want to start by saying I really think this microwave is good enough and the wattage is decent to cook things quickly. Now I've had this for about 3 years and it still cooks things quickly. A few months after buying in 2019 the bulb starts flickering and dies. I called the support line, explain what's going on with the flickering and am told that it doesnt effect the functioning of the unit and that there's no option to change the light out. The light not working is bothersome because you cant see the food to prevent a mess if its bubbling up. An LED light should not stop working under a year. Moral of the story is, make sure to buy the extended warranty protection so you can at least get your money back for a faulty product."
4,I love it 🥰 it’s so spacious for my countertop. It fit well ❤️
4,"Convenient, works well and good price"
4,it's good.  just takes longer to heat things up.  we had to buy a smaller one because not enough space.
1,It takes entirely too long to air fry. My old air fryer would cook something in 11-12  minutes.  This takes 20-30 minutes. It also gets very hot. Soo hot that is has to be pulled away from the wall and away from any items and it does not feel safe. If you touch the back while cooking it will burn you. Will be giving it away or trashing it because it's too late to return.
5,I just got this after a different brand wasn't making my 2 regular items to my satisfaction.  Those are microwave popcorn and grilled cheese.I didn't have the door open button issue that some people mentioned.I will update this after I've used this longer.
3,The product was damaged and wouldn’t even turn on. The door was bent and the packaging/ styrofoam was in pieces surrounding the oven in the box.
5,"Needed a small, white microwave. It fits under my cabinet nicely. Small footprint. Functional for all my needs. Arrived quickly, packaged well, no damage. Recommend."
5,So far this microwave fits exactly what we were looking for. It has enough power and interior space and the controls are relatively easy to see and simple to use. I especially like the handle since many microwaves now have just a button and some of those you need to push on ONE SIDE of the button to get the thing to open. The handle eliminates that concern.Very pleased with this so far.
2,A little disappointed.Pros - door has a handle rather than push buttonmakes large bag of popcorn perfectlyCons - Unable to use the timer and cook features at the same timeThe done cooking chime does not stop when the door is openedVERY noisy!Can't see very well through the doorCooks much slower than the 1100 Watt microwave we used to have (maybe the 100 watts makes a big difference?)
4,Great little oven. Bought it to use while our kitchen remodel was in progress.  It was a lifesaver.  Adequate power and room inside for afull sized dinner plate.  My grandson has claimed it now that the remodel project is finished.  I didn't give it five stars as the controls werenot as well laid out as they could have been...a minor issue.
2,"About a year and a half after purchase, this microwave oven started heating unreliably. When new, it took 1 minute to get a mug of water hot. In about a year and a half, I noticed that, sometimes, the heating was incomplete. The fan pitch would speed up after about a half minute of heating and, at the end, the mug came out warm and had to be microwaved for as much as another full minute. This started happening more and more often but it wasn't consistent, making accurate food preparation iffy."
1,"I would push the start button, then its power stopped and also tripped the circuit and all nearby circuits on my kitchen island. I had to flip the breaker switches at the power box to restore power to those sockets.It happened again a few weeks later, and then the sockets stopped working completely! Flipping the breaker switches doesn’t reset them anymore and now I’m without electricity on my kitchen island. Thanks Black and Decker…"
1,It leaks after you use the microwave.
5,I have gray/granite colored appliances and the coloring of this unit works well. The clock shines bright. Easy to use and heats food evenly. I’m happy with this purchase.
1,"Item arrivés in perfecto cosmetic conditions, however no matter what it won't heat up."
3,"The interior light never worked. Reordered. Just received today; light works. Hopefully, everything else is okay with this one."
1,Didn't work from out of the box!!Sent it back and luckily got my money back!!
4,"First, make sure you note the differences between the available options, they are two different microwaves, not just different sizes. The one that seems smaller is actually a larger appliance physically. I was disappointed when it arrived and didn't have the Melt/Soften feature that I was planning on, that's when I realized they were different models.The first feature that I don't like is that the chime (they call it a ""Bee"" in the instructions because of, you know, proofreading English) only sounds once. Unlike other microwaves that chime multiple times, or even continue to chime if you've left something in, you only get one shot to hear that it's done. This is the same for the Kitchen Alarm feature, so it's incredibly risky.The second and most annoying feature is that the Cook Time and the Set Clock buttons are the same button. You push the button once if you want to set the clock and twice if you want to set how much time to cook.  How does that make any sense? They have literally used the same button for the most and probably least used features on the microwave. You set the time maybe twice a year, but you set cook times multiple times each day. The result, especially if you have kids is that there's a lot of clock setting going on. It is for this reason that I'm not giving this five stars, and had I known I would have potentially considered another microwave."
3,"The performance of this microwave oven was great for 34 months, but now the fan and turntable keep running when the door is opened, instead of automatically shutting off.  If cost of repair at local appliance shop is too expensive, I will need to get a new one. The problem is so many appliances seem to have short lifespans these days."
5,This little microwave is compact and extremely effective. It does everything we've come to expect from a microwave. It is on the smaller side but big enough to take care of most everything we've ever needed for a microwave. Such as corn dogs and heating coffee and all the rest. I love it! And it was so affordable which really helps. I don't have a lot of counter space so the size was perfect for our family and if you're looking for an economic microwave -- this is the one for you.
5,We have been using this often for close to 5 months now.  No issues at all!  Works as expected.
4,"This things can do anything! Except fit in small spaces…. It’s absolutely massive. Definitely not meant for countertops.  But again, it’s everything all in one."
4,Great small size but lacking in power. What used to heat up in 2 minutes in a bigger unit now takes 5.
3,I would give this 5 stars all the way but I can’t.  We had to replace our kitchen cabinets and decided to purchase this to be placed in an appliance cabinet.  The specs say it is 16” deep. There is a diagram that shows a required space behind and above the unit. We finally got our cabinets installed and placed this unit in the cabinet. Including the handle it did not fit inside our 18” cabinet. Very disappointed because it is a very nice microwave. Our time expired for returns so now we have a unit we cannot use.
2,"I bought this in July of this year.  About a month later the thin plastic that covers the start button started to blister and now the cook time button is also blistering. It doesn't affect the function but is ugly. When I called GE I was told it was a ""cosmetic issue"" and isn't covered under warranty. Won't be buying anything GE from now on."
3,Would be a great microwave except that the glass dish NEVER stays in place! Considering my microwave is up on a shelf it’s a super pain to have to drag out the step ladder to reposition the glass dish (and rollers) only to have it come out of place again the very next time. Beyond aggravating.
3,It's a nice little microwave the does the job but is a bit on the loud size especially considering its small size.
3,"Received the oven on time and in good condition.  The look and feel of it are very good and fits in with our kitchen appliances.  I gave this a three star rating for performance issues, but none are areas that are ""out of spec"" or considered returnable for non performance reasons per advertisement and user manual specs.  What we noticed are three areas of concern. First was noise when power cooking was on. When it starts up we hear a louder than last unit it replaced, transformer ""hum"" that gets even louder as when the microwave-tube inside turns on and off to heat the food.  Along with the metal enclosure of the unit that amplifies the inside transformer hum sound that it creates. Second, and at first we didn't think this was a big deal but turns out it is an inconvenience,  is the position of the cup, bowel, plate it stops at when the heating is done.  Our last unit 90 % of the time stopped it in the same direction you placed it in at startup.  This is so helpful if you are heating up coffee or soup or anything that has handles so you can grab it right up front opening the door.  I thought they all did that anyway but was wrong with this unit and is frustrating when retrieving your heated item as it many stop in the back end of the oven and you end up having to reach all the way in to remove it.  We also noticed the total power of 1000 watts should be better than our 900 watt old unit, but indeed it takes longer an average of 35% more time to heat up the same item.  Meaning more power to do the same job and I am sure that equals to more energy used that costs more to run the unit $$.  It is taking us some time to get use to it and we understand that.  We are not sure if we want to return it yet.  We are use to a much quieter unit having coffee in the morning at the table. We will contact the manufacture but I don't think they will do much for us as I said it may be performing per their spec.  We just don't know, and a microwave unit going back will cost almost half of the unit cost for shipping.  Go figure!  So it is a 3 star unit for us.  We have had very good luck with items from Amazon so not sure what we will do."
2,"ONLY LASTED 22 MO. LIGHT USE. 2 MIN./DAY 5 DAYS A WEEK. REPAIR COST $180,MORE THAN ORIGINAL COST. PAID $20 FOR ESTIMATE, AND $20 RECYCLE. NEVER MOVED FROM ORIGINAL PLACEMENT."
2,"So far, I’ve not been very satisfied with the air fryer function…one of the reasons I purchased was so I wouldn’t have so many appliances taking up counter space…did chicken legs using an air fryer recipe…cooked twice as long as recipe indicated and legs still weren’t done…ended up throwing out…next tried air fried potatoes…sliced small and of equal size and again, after cooking twice as long, not all pieces were tender…very disappointed."
1,"Yes, it’s very small and it’s keep sparking burning my food"
1,The turning plate inside comes off the track and won’t stay where it’s supposed to. Has done it since day one. Unfortunately we have already gotten rid of the box so we can’t return it.
3,"The turn table messes up, the inside is so small a bag of popcorn wont rotate. This microwave isnt even worth the money it costed. The power of it is minimal everything needs warmed up even longer than normal. Popcorn doestn rotate well and to cool it thoroughly you need to push popcorn button 2-3x"
5,"It’s been a few years, and it still works fine."
1,"This microwave has one serious design flaw that baffles me every time I use it. The “Change Clock” and “Cook Time” button are the same button. Normally this wouldn’t be a big deal, but to change the clock, you press it once…to set your cook time, you press it twice.That’s right…it’s one press for the feature you’ll use twice a year (change your clock) and 2 presses for the feature you’ll use EVERY TIME YOU USE THE MICROWAVE (set your cook time).This makes this microwave super annoying, and makes us accidentally change the clock daily. What the hell were they thinking when they designed it this way?"
4,"Small enough, but powerful enough. Took me a while to get used to the controls but it works great!"
3,The turn table roller came broke in a double boxed container. The boxes were not damaged on the outside telling me it was broken when manufacture packaged it.
1,"I just moved into a one room apartment and needed a new microwave so I thought this might've been what I needed but when I got it it takes up like a third of my kitchen shelf space and sounds so loud I could hear it out in the hallway. Already considering a replacementEdit: it's so weak and small I couldn't even put a frozen tv dinner in it without it trying as hard as it can to spin it, only to have it get stuck on the walls because it can barely fit a bowl in it."
4,"WE LOVED THIS FABERWARE.  ONLY PROBLEM FOR US WAS IT WAS ONLY 1000 WATTS AND WE DIDNT NOTICE IT AT THE TIME THAT WE BOUGHT IT.  THIS  MICROWAVE  WAS QUIET, & HAD MANY OF THE FEATURES THAT OUR OLD BIG (SEARS) MICROWAVE HAD.  SAME SOUND CLOSING THE DOOR, SAME BEEPING SOUND (5) TIMES, AND ETC. THIS ONE HAD ONE MORE STEP BEFORE STARTING.  WE GAVE IT A 4 STAR BECAUSE OF THE WATTS.  WE WERE LOOKING FOR A WICROWAVE THAT WOULD HEAT FOOD AND COOK FROZEN DINNERS.  ALMOST ALL OF THE  FROZEN DINNERS CALL FOR 1100 WATS SO WE BOUGHT THE FABERWARE PROFESSIONAL FMO13AHTPLE 1.3 CUBIC 1100 WATS.  WE LOVE THAT ONE ALSO. GREAT ITEM FOR A GREAT PRICE."
5,"I am learning to use all the features, but live the microwave/ air fryer/ convection oven."
5,"Works like a charm.  My prior microwave lasted 17 years.  The next one I got (before this one) arrived broken so ordered this one.  Should have gotten this one first.  (Hope by posting this review I have not triggered a cascade of failure) (Yeah, I know that's impossible)(is just a set of circumstances that seem linked)(but...)  Anyway...  IT WORKS.  Stuff gets heated right.It's a bit noisy when I shut the door but I can live with that. Nowhere near as loud as most restaurants these days.One aspect I HIGHLY RECOMMEND THE Designers/MFG in the Microwave Clone Factory do is:  >>> MAKE THE KEYPADS of the future machines WHITE or Silver but not BLACK.  Black absorbs light and it is nearly impossible to see the numbers and labels.Regardless of the amount of light in the kitchen there is an issue.  Not just with this 'Brand' 'Style' either.  I've seen Microwaves at friend's homes and they have the same problem.  Not enough light and it needs a  flashlight.  TOO MUCH LIGHT and the keypad reflects so still cant read the numbers etc.Other than that - great for the price.  No bells, whistles etc.  It just works."
3,"This microwave is similar to the older one we had, so easy to use.  But the motor makes a lot more noise, especially when it first starts."
5,The door is noisy no matter how how easy you close it
5,It works fine!
5,"It is the perfect size for the counter. I love the fact that I'm able to airfryer, convection oven, and microwave! I wish I had this a couple years ago!The buttons do not light up but that is only a minor issue. This was well worth the money and I would recommend buying it."
4,"The  control panel buttons are hard to push.Keep trying until you find a""sweet spot"",then everything elseworks fine."
4,So this is small and I have found the wattage is probably not very high comparing it to my other microwave. But it is perfect for small spaces and gets the job done. Hoping it lasts
2,"We've had this microwave for about a yr & a half. Bought it because it was this right size for the space.  Two problems. 1st, it is very light weight and slides backward constantly.  Worse, it is super hard to open. You push a button to release the latch. That was stiff but ok for a few months. But now it takes two hands- one to very slightly lift the door while pushing the button with the other. The door ever so slightly sags and causes the latch to bind.  Not good."
1,"My microwave of one 15 years started to go on the fritz out of no where so I decided to ""upgrade"" with this pos. Food does NOT cook evenly.. no matter how I arrange it there a big difference in the donness of what comes out. Cooking 3 hotdogs? Well prepare 1 to be split from end to end before the other 2 are done to any satisfaction... Oh.. and it burns my popcorn! Smart sensors be damned.. even if I put in a 3oz bag on the 2.75oz setting I still get burnt popcorn. My 15+ year old microwave never had a problem.. hell it didn't care how big the bag was.. you hit popcorn and you got perfectly cooked popcorn... Such a huge disappointment..Pros..- I won't have to clean my microwave for a little while- wifi means that I never have to set the clock- compatible with Alexa so I can just say ""Alexa burn my popcorn"" and she will gladly comply- I was able to tell the old lady that I spent $180 on it and was about to take the other 40 and buy something to doesn't actually suckCons..- i now have to determine the exact time for every type of popcorn bag my old lady decides to buy that week- smart sensors be damned.. evening is too hot and to cold at the same time"
4,Bought it for a housewarming party nice but too small
3,It works fine there's no problems that way. It just that the interior is too small for my big hands.
1,"Purchased this item seven months ago. Last week I was using the convection oven when my smoke alarm went off. I ran to the kitchen to find thick black smoke billowing from the appliance. After cleaning the plastic ring and waveguide cover were still discolored and the smell of smoke remained strong particularly in the back vent area. Called Toshiba customer service;  the rep went through a long list of possible causes, none of which seemed to apply. Nevertheless, the only advice provided was to operate the oven again and see what happened. I asked if I could use the one year warranty to have the unit checked for a possible  product defect and was told they don't provide that kind of servicing. As I would not feel comfortable continuing to use it without knowing why the incident occurred, will discard it instead."
1,Didn't even last 6 months.  Garbage
5,"Great microwave. I've had it for about a month now and I am very happy with it. it is a low wattage, takes a bit longer than my old microwave to heat up food, but it heats things up evenly. no burned spots.  would recommend for the price and it looks great."
1,This microwave is NO longer working!!Exterior seems to over heat but the FOOD does NOT!
1,I was very disappointed with the product because the handle came off the first day I used it.  I wanted to exchange the item but that was not an option.  When I looked at the item to reorder it was  a higher price.  I did not understand why I wasn't  able to exchange for the same price.
4,"This FARBERWARE PROFESSIONAL 1.3 CUBIC FOOT 1100-WATT MICROWAVE OVEN WITH SENSOR COOKING (FMO13AHTPLE; White/Platinum) is a compact, powerful, no-nonsense microwave oven.  It delivers good value for the price (about $150 on Amazon) because 1100 watts will cook everything fast, and you won't need additional cooking time when you're following microwave recipes.  I love the 1100 watts, because my previous microwave was a slightly underpowered 900 watts.The microwave will do two-step microwaving (for example, 5 minutes on 90% power followed by 3 minutes on 50% power), though it does NOT have a built-in automatic pause between the steps (for stirring an entree or adding ingredients).  I miss this feature, which was on my three previous microwaves, but I like how easy it is to set up the two-step procedure on this microwaves.The microwave has a handy “express cooking” feature that allows you to press 1, 2, or 3 on the keypad (when the clock display is showing), to cook for 1, 2, or 3 minutes.  (The clock display indicates “waiting mode”; and a short button press (the Stop button) turns the display off for “energy saving mode”.)The microwave can of course be set for any desired cooking time, using the “Cook Time” button and the keypad. When the microwave is finished cooking, it beeps just once.  There is no irritating reminder beep, although I sort of miss this feature, too.The worst feature of this great family-sized microwave is the manual, which appears to be written by someone for whom English is a second language.  Simple terms like “waiting mode” are NOT defined, and the step-by-step instructions are hard to understand unless you're already familiar with microwave ovens.  The instructions for “sensor cooking” are totally opaque--so that I will have to learn to use the Sensor buttons (pizza, entree, etc.) by trial and error.This is a countertop microwave.  The manual cautions against installing it above a stovetop or anything that produces heat."
1,ZERO Stars.  Panasonic has been making microwave ovens forever so you would think they know how to make a door that actually opens and closes.  NO!  They've come up with a Rube Goldberg (no offense to Mr. Goldberg) and cheap door opening gizmo that doesn't work.  Door sticks miserably.  I've tried the Panasonic recommendation of lubricating the mechanism -- tried several different lubricants including the recommended lithium grease.  No luck.  It may open and close just fine for awhile but then it will suddenly start sticking again.  Purchase at your own risk.  Also please understand that Panasonic service centers are few and far between.  Mailing in the unit for them to just grease the door and send it back is not worth it.  Panasonic has lost my business for microwave ovens FOREVER.
4,"The microwave part of this works well. Just about as well as my new Panasonic. It has thaw and sensor options and the now standard turn table. It gets the job done. It was packed well and set up is a breeze. It does need grippier bottom though as it slides a bit.However, this microwave has what is potentially a revolutionary grill function! That is pretty friggin awesome, right? It is certainly not a feature I've ever come across in a microwave... lets read all about it! Well thats not going to happen. The instructions are a joke. They make ikea instructions seem like an illuminated manuscript or classic literature. I can't tell you the last time I had any cause or reason to look at a microwave instruction manual... but when it contains a brand new feature you need to know about you expect there to be something. It is more or less just what you read on the webpage. Ive tried it a couple times and still haven't quite figured it out. I believe it to be some sort of heat induction type thing like many stoves use but that is just my best guess. So far I've made great hot dogs, an ok burger, and a very dried out pork chop. I have emailed the company for a better understanding of grill feature but nothing yet.For a company that I didn't even know made microwaves to launch a feature I didn't know could exist in a microwave, let alone know quite how to use, seems like a major oversight. The microwave features are all straight forward and easy to use, so I hope in the future they add a little info card or something similar on grill uses, an explanation of how it works, some recipes or what have you."
2,"Overall, just don't.  We have had ours less than 6 months. Makes weird noises, lightning, and doesn't spin correctly. Most things burnt or half frozen.Cats like it.I like how it looks...super snazzy."
1,"Bought GE mostly because we prefer the controls. Main use is making popcorn with Orville Redenbacher Presto Power Cup popper. Other microwaves take about 2 minutes and pop full. In this microwave, it takes 2:45 and it only pops 3/4 of the kernels. And the microwave gets too hot and beeps meanly at you. Perhaps it doesn't like the popper base. Not sure, but I don't like it when my microwave talks back."
2,"This broke in less than a month that I was using it, small & cheap. Not worth the $$"
4,All functions work well. The drawbacks are the beeping sound after a round and the door opening and closing sound are too loud.
4,"I was looking for an inverter style microwave that was powerful, feature rich, and did it's job. This hit on all of those points and except for one flaw would be a perfect 10/10.Pros:- Microwaves food well. I know this should be obvious but with some of the reviews I'd read I thought I should make this clear. It does its job well with no uneven heating.- Sense reheat works awesome. Coming from a microwave that didn't have this feature, this makes warming up food easy. No more guess work or babysitting the food while it reheats. Put it in, press Sense Reheat, start it and walk away. You'll come back to fully warmed up food. It errors on the side of too warm than too cold so you don't have to worry about those odd cold bites. Just be sure not to cover it.- Cleans super easy. Whatever material or coating they are using is perfect for wiping out any mess. Compared to my old microwave this is world's better. You won't realize how awesome this is until you try wiping dry spaghetti sauce from the top of a microwave. I could never go back one without this coating.- Ability to turn off sound. As someone who has a toddler who naps/sleeps in the room next to the kitchen this is a huge feature for me. No more loud beeps whenever you're pressing buttons and no more alarm going off whenever it's done.- Build quality feels solid and I have no worries about its longevity. This wasn't the cheapest microwave but it feels like it hit the sweet spot between features and quality. You could spend a lot more on a microwave that wouldn't work any better.So with all these positives what is the flaw that single handedly takes an entire star off the rating?The most annoying flaw:After heating something up and checking it, if you need to add additional time you can't just press the number keys. Your options are, use the 30 second button to add time in 30 second blocks, press the add time button then hit the number keys, press clear then hit the number keys, or wait 1 minute for it to lose its memory and then press the number keys.Now let me be clear, I understand why they have the additional time button. It's so you can add time without having to go through re-entering all those additional settings again. But the amount of times I actually use the advanced heating options vs just throwing food in there and hitting it full blast aren't even close. I've had this microwave for 2 months and I haven't once set the power level or used it to make dough or bake a cake or any ofhat other stuff.But you know what I do basically every single day? Throw my kids food in there and then have to keep checking it to make sure it's not too hot then adding more time. And every single time I run it for 10 seconds then have to check it, when I need to add more time guess what? I can't just press the number keys and hit go. I've got to hit additional time then 10 seconds.Doesn't sound like a big deal right? It only adds an extra second of time. Sure, you're right, except I've got 20+ years of microwave muscle memory built in telling me once you open the door to check the food you can go right back to pressing the number keys and hitting go. So every time I use it I naturally close the door and then go right to pressing numbers only to remember, ""oh that's right they've added an additional extra unnecessary step before allowing me to add additional time"".I don't care about giving us an extra minute of time after heating up food to decide if we want those same settings and to add additional time. I want to check my food, press numbers, and hit start.I'm sure some engineer got paid a lot of money to add more features to a microwave that wasn't needed simply to check off something on a checklist somewhere but they sacrificed flow of use for it.Yes it's a minor thing. Yes it doesn't take away from the overall product. Yes it still pisses me off every time I need to add an extra 10 seconds to something. Yes I'm removing an entire star because of this."
3,"As microwaves go, it functions as you'd expect.  My complains are with the insensitivity of the membrane covering the buttons and how difficult it can be to actuate the button.  There's also the noise, I never expected it to be as loud.  It's possible that my placement with the rear against a half wall is amplifying the noise, but not that much.  I will say it's easy to clean."
4,"My biggest constraint was the depth from the back wall, because my enclosed cabinet is shallow--all fine there, as advertised.  Number two concern was the ability to get an 11-inch dinner plate through the door.  Unfortunately, despite the interior dimensions given, the door is only 10-7/8 inches wide, so I have to tilt my 11-inch plates about 10 degrees.  That's not bad if there's nothing too liquid on them.  Once you get through the door, there's extra space.  Otherwise very nice, easy to operate and very easy to clean, with smooth rounded inside corners without seams to trap crud or corrosion."
4,"This little microwave has been perfect. My only complaint is that you can't see the food cooking, as the window has a reflective, mirror-like quality to it. It's also a little loud, but it works perfectly for us."
4,Works well. Voltage is less than we're used to. But works well
2,"We recently downsized into an apartment so, needed a smaller microwave! This particular model was just what we were looking for...color, size and wattage. The heating capacity works well, the style and color(black and stainless) looks great on a brand new cart. HOWEVER, the buzzing that has started(purchased 10-19-2020) sounds as though it could crap out at any moment!!!😡 Never in my life, have I EVER had to write a review on an appliance that is ONLY two months old!!! This is unfortunate and it appears that others have the same issues???? REALLY??? Also, it appears that the CUSTOMER SERVICE IS JUST AS BAD!!! Personally, a recall should be in the works for the MANY UNHAPPY CONSUMERS who are in the same boat as we are!!! NOT HAPPY 😡😡😡😡"
1,"The plate and the ring do not fit; the three prongs that are cut into the plate are nowhere near where the prongs are inside of the microwave. It's as if someone cut the plate 3 prongs in the center but the prongs inside the oven are to the left or right and therefore the plate spins half off of the ring, causing whatever you are heating to constantly make a bump bump sound because it is uneven. I am so unhappy with it; everything is sloshing around;"
1,broke after 4 months. went through trouble shooting. still not working. amazon and farberware are no help as it should be covered at least by a 1 year manufacturer warranty.
5,"Awesome microwave for compact size, features,  cool time, ease of use, and price.  I bought a 2nd one after I liked the first so much."
3,"I have had this only 3 years and have to replace it. The sensor malfunctioned and does not totally turn off!! When I open the door to place an item inside to cook it automatically starts by itself cooking and rotating!! A fire hazard!!I unplugged it numerous times and left it unplugged for hours and then for 2 days and still not working properly. I also hit the stop button numerous times before setting cook time in hopes it would help. Nope not work.  So throwing away. Too dangerous to keep. It should last longer than 3 years with casual use.And yes it does rust also as other users have said. I had water run out of mine at different times and it was not from the interior, but from the bottom where holes are to cool it. Scary on that thought also and not safe!! I started leaving the door cracked over night to help with any built up moisture issues.Love the size and way it cooks. Not noisey and easy to use and clean.  However with the short life and running by itself and moisture issues I can not recommend it. : ( Potential fire hazard and shock hazard. I hope they update it and address the problems."
5,"Works great so far. I have not owned or used a microwave for several years, so I am not sure if it heats the same as a regular microwave but it does within 2 minutes which is fine for me. It is small and compact but still fits my larger dinner plates."
4,easy to unbox & get to work
3,Not very powerful. its ok for low usage or a convenience microwave
5,This Black and Decker .9 cu ft. and 900 Watts of power is a great back up to our over the range larger micro on back order until it arrives whenever.  So far so good as expected from black and decker products. Happy
2,"We've had this microwave for almost three years, very disappointing.  It stopped working, the light turns on and it sounds like it is working but when you take out the item you want heated it's the same as it was first put in the microwave.  We've had microwaves that have lasted longer than this."
5,"It’s a perfect little microwave for my small space. Easy buttons, nothing complicated. Lightweight. The heating time seems true to previous microwaves. Would recommend!"
5,Very easy to read large display and durable key pad.  This gets a workout and is easy . We enjoy the quick set and go reheat and sensor functions best on the market from our experience.  The power and cubic cooking space is excellant for small or large batch steaming and cookingor thawing.
4,functions well for price point. wish it had a beep silencer.  I prefer them not to beep.
4,"This microwave unit is approximately half the size of the monstrous unit I owned previously, yet still holds a full size dinner plate inside.  I do notice the power is a bit lower than I am used to; someitmes within 30-45 seconds in cook time or sometimes a minute or more, depending on if item was frozen or merley needed reheating.  I thought I would miss the number keypad but the dial adjustments are super convenient. A huge plus is this unit is so quiet! The color matches my other appliances and it is a nice microwave that is easy to use."
